Gene_ID	Chrom	Start	End	Strand	Gene_Symbol	Description	gene_biotype	Protein_ID	old_locus_tag	locus_tag	761_1_FPKM	761_2_FPKM	761_3_FPKM	NO_1_FPKM	NO_2_FPKM	NO_3_FPKM	761/NO.fc	761/NO.baseMean	761/NO.lfcSE	761/NO.stat	761/NO.raw.pval	761/NO.bh.pval	NO.mean	761.mean	N_NO_1	N_NO_2	N_NO_3	N_761_1	N_761_2	N_761_3	NO_1_Read_Count	NO_2_Read_Count	NO_3_Read_Count	761_1_Read_Count	761_2_Read_Count	761_3_Read_Count
8911239	FN434113.1	422442	424814	+	.	family 20 glycosylhydrolase	protein_coding	WP_004155146.1	EAMY_0363	EAMY_RS19125	21.150369	22.461564	22.950125	33.609282	34.914859	36.925598	-1.37869068138222	811.206049797417	0.137117618613118	-3.3788423355928	0.000727917412051856	0.00542184224851181	9.87642180552822	9.41463045989135	9.79038097	9.70184482	9.80414785	9.46088615	9.51275132	9.61385111	1152	908	919	633	689	621
8911240	FN434113.1	430401	431216	+	.	inositol monophosphatase family protein	protein_coding	WP_004155155.1	EAMY_0371	EAMY_RS19165	4.469713	6.06748	2.364415	5.005718	4.361106	7.478243	-1.14958199825787	48.1971419617121	0.353048220890754	-0.569637130209923	0.568923839478477	0.72136068501813	5.69562207928104	5.47792465025766	5.59012001	5.46227483	5.75496931	5.54267829	5.69926816	5.36236563	59	39	64	46	64	22
8911241	FN434113.1	433835	436690	-	.	valine--tRNA ligase	protein_coding	WP_004155159.1	EAMY_0374	EAMY_RS19180	93.836213	94.668934	85.026823	104.914023	116.903196	103.526928	-1.03701515044534	3421.98825498463	0.0991619793726644	-0.528801178939989	0.596943379834019	0.742992097343054	11.7664587550782	11.7143081710594	11.78782003	11.75259466	11.72020628	11.71140541	11.72925716	11.73879505	4328	3659	3101	3380	3495	2769
8911242	FN434113.1	444668	445177	-	.	DUF2501 domain-containing protein	protein_coding	WP_004155168.1	EAMY_0382	EAMY_RS19215	2658.352148	2383.457687	2520.380488	1667.939042	1975.066555	1891.995507	1.573765832611	13600.362419193	0.111438710907452	5.87067892911633	4.34014079097422e-09	1.92239302768218e-07	13.3674489581569	14.0217151809102	13.51365676	13.52426069	13.55012455	13.87599992	13.80136916	13.94171584	12287	11039	10120	17099	15713	14657
8911243	FN434113.1	448962	450284	+	dptG	DNA phosphorothioation-dependent restriction protein DptG	protein_coding	WP_004155172.1	EAMY_0385	EAMY_RS19235	161.993719	155.539359	172.678823	172.058629	136.423322	128.571518	1.28114461871661	2496.07867996613	0.181377789241488	1.97065661284901	0.048763166407447	0.142097577899595	11.0953031590322	11.4534248303423	11.35471306	11.06841723	11.08229337	11.31664355	11.29695289	11.47210185	3288	1978	1784	2703	2660	2605
8911246	FN434113.1	455342	456163	+	.	restriction endonuclease	protein_coding	WP_004155174.1	EAMY_0388	EAMY_RS19245	34.628574	47.71497	56.545136	52.30272	51.729261	62.057136	-1.03327551254613	505.48730615622	0.22195321532991	-0.212770000119798	0.83150636438179	0.90417811537686	9.00403357176561	8.95867198174893	8.99569539	8.87783621	9.0656937	8.71966693	8.94796739	9.16233152	621	466	535	359	507	530
8911247	FN434113.1	458090	460090	-	dndD	DNA sulfur modification protein DndD	protein_coding	WP_004155177.1	EAMY_0390	EAMY_RS19260	28.371213	35.142715	46.763664	35.705663	21.934117	23.634388	1.55344997914136	791.518435549724	0.27302037624213	2.32757641165216	0.0199346071892529	0.0722167558153741	9.27495334264445	9.91220064796202	9.66596271	9.23127864	9.32525547	9.50564352	9.67324547	9.98270933	1032	481	496	716	909	1067
8911248	FN434113.1	460080	461714	-	dndC	DNA phosphorothioation system sulfurtransferase DndC	protein_coding	WP_004155178.1	EAMY_0391	EAMY_RS19265	23.277453	28.578386	27.730901	20.324879	23.43979	18.777937	1.46630417134025	472.857727908783	0.161895439973069	3.41074713686525	0.000647851427324098	0.00497035205905462	8.58129113570843	9.13620014277271	8.76130422	8.75359612	8.65856515	8.86468327	9.02732658	9.09503395	480	420	322	480	604	517
8911249	FN434113.1	461711	462796	-	dndB	DNA sulfur modification protein DndB	protein_coding	WP_004155179.1	EAMY_0392	EAMY_RS19270	9.418286	10.186494	11.547751	7.904899	8.234143	5.004432	1.68740430077257	116.459500889524	0.244838531232556	3.08287131059552	0.00205013790634279	0.0120969060832518	6.430344230866	7.19648387729101	6.77292465	6.70918518	6.50553551	6.88574773	6.94532099	7.10622562	124	98	57	129	143	143
8911254	FN434113.1	468423	468671	+	.	ribbon-helix-helix domain-containing protein	protein_coding	WP_004155191.1	EAMY_0402	EAMY_RS19315	42.351058	41.631683	40.151031	51.993224	38.844425	56.672469	-1.0450600879063	136.099384071782	0.219355973022715	-0.289875377318575	0.7719115793078	0.861077994110313	7.11936514597026	7.0569942538834	7.17664687	6.9067659	7.18182178	7.05269841	7.05131012	7.1027392	187	106	148	133	134	114
8911255	FN434113.1	468675	468950	+	.	type II toxin-antitoxin system RelE/ParE family toxin	protein_coding	WP_004155192.1	EAMY_0403	EAMY_RS19320	19.822206	22.703585	23.831061	35.619167	33.391388	38.69178	-1.41819704658475	95.6174052317748	0.221500495112679	-2.27565178408894	0.0228668593161171	0.080470028228963	6.80659878095549	6.30913063305371	6.7058542	6.57146839	6.70714157	6.38202785	6.4579729	6.55051952	142	101	112	69	81	75
8911256	FN434113.1	469369	469569	+	.	transposase	pseudogene	.	EAMY_0404	EAMY_RS19325	72.977276	85.827669	87.698305	95.064314	93.063628	101.51436	-1.02404523180165	216.722108367048	0.179798775893893	-0.190654469284567	0.848796312504629	0.916380029294891	7.77483746258887	7.74440712317278	7.80358763	7.6866391	7.79619813	7.63734524	7.75169866	7.84704753	276	205	214	185	223	201
8911257	FN434113.1	469866	473231	-	.	ATP-binding protein	protein_coding	WP_004155194.1	EAMY_0406	EAMY_RS19330	71.020738	74.142762	75.504957	62.588181	64.545722	63.565066	1.32982645339194	2809.84526778465	0.124945450247397	3.29134018787006	0.000997112532838406	0.00695883998758232	11.2357568887275	11.6475126951078	11.37997632	11.28987222	11.3358485	11.48346265	11.5280621	11.63658746	3043	2381	2244	3015	3226	2898
8911258	FN434113.1	473618	474175	+	.	YecA family protein	protein_coding	WP_004155195.1	EAMY_0407	EAMY_RS19335	90.798492	85.262768	99.642876	90.075548	92.392438	82.702936	1.19546169819823	610.975310345575	0.155435076740326	1.65707711024473	0.0975038862356859	0.22955911415659	9.11889885784902	9.37930664132858	9.24999039	9.15773156	9.13559912	9.26380527	9.22889985	9.43452031	726	565	484	639	615	634
8911259	FN434113.1	475545	475874	+	.	helix-turn-helix transcriptional regulator	protein_coding	WP_004155198.1	EAMY_0410	EAMY_RS19350	34.598759	32.819549	30.030025	42.587936	38.43466	45.940207	-1.14248892240814	148.0862284113	0.185468661112759	-1.03618679189623	0.300115007482786	0.47816885125075	7.30308158784534	7.11112532236292	7.30088799	7.13698284	7.29941962	7.1737963	7.15052487	7.17039642	203	139	159	144	140	113
8911260	FN434113.1	477642	478793	+	.	porin	protein_coding	WP_004155202.1	EAMY_0413	EAMY_RS19365	3.372528	2.081746	1.903175	3.48562	2.059411	1.738107	1.12249173018953	34.0942136454258	0.389098369877087	0.428438742089599	0.668331723507456	0.794788251424319	5.00120581371944	5.17638941221843	5.24194866	4.96162924	4.93727813	5.2270101	5.02772954	5.04087577	58	26	21	49	31	25
8911261	FN434113.1	484471	485484	+	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	protein_coding	WP_004155209.1	EAMY_0419	EAMY_RS19390	29.166402	28.838479	23.870544	29.017198	37.884915	30.74819	-1.03732886880212	362.941399817338	0.136674120865503	-0.386857073643122	0.698862021791338	0.815175434125992	8.53023067691649	8.47645385716365	8.49260011	8.57260442	8.48038624	8.50393348	8.50645623	8.45878295	425	421	327	373	378	276
8911262	FN434113.1	496297	496953	+	ribB	3,4-dihydroxy-2-butanone-4-phosphate synthase	protein_coding	WP_004155223.1	EAMY_0429	EAMY_RS19440	306.414495	349.593493	136.286102	429.93152	629.706714	509.24616	-1.74430676993632	3018.42321762484	0.253574024454321	-3.16536281609091	0.00154889681099408	0.00978219620935807	11.9059949980691	11.1027824449482	11.62551459	11.80847084	11.69976976	11.37685454	11.48582619	10.92945568	4080	4534	3509	2539	2969	1021
8911263	FN434113.1	507273	507905	-	.	DUF1062 domain-containing protein	protein_coding	WP_004155237.1	EAMY_0440	EAMY_RS19495	9.644928	10.999104	4.849037	4.593567	6.486807	7.832662	1.54862820854017	56.5017686483674	0.318121535978249	1.98348981471254	0.0473127436517153	0.139029628164535	5.48095837746097	6.09470228086906	5.58839126	5.66884254	5.79127236	5.94792555	6.03448699	5.67816374	42	45	52	77	90	35
8911264	FN434113.1	508022	508774	-	.	creatininase family protein	protein_coding	WP_004155238.1	EAMY_0441	EAMY_RS19500	59.914131	67.908634	48.216598	52.958052	59.13533	59.639734	1.17224851898876	526.222213257194	0.139392985933357	1.6448349594711	0.100003850624202	0.233459446081237	8.92142363664923	9.14869187156974	8.97771419	8.94704209	9.00863063	9.0744822	9.17900512	9.01504146	576	488	471	569	661	414
8911265	FN434113.1	508771	509655	-	.	hypothetical protein	protein_coding	WP_004155239.1	EAMY_0442	EAMY_RS19505	111.721088	123.426933	86.410081	72.126049	84.133521	78.540565	1.56573625798037	997.91663600683	0.131133021613231	4.93271038002948	8.10963571460248e-07	1.8202844489128e-05	9.60405137040115	10.2498293300563	9.7666254	9.76670495	9.7739231	10.09838271	10.18880848	10.00436292	922	816	729	1247	1412	872
8911266	FN434113.1	509714	510202	-	.	nucleoside 2-deoxyribosyltransferase	protein_coding	WP_004155241.1	EAMY_0443	EAMY_RS19510	169.279206	193.954617	135.044628	117.084968	134.165919	124.20536	1.51711452419389	865.416704323825	0.134354229486358	4.47570573995459	7.61593188857095e-06	0.000127604916415418	9.42605739151475	10.0264297818598	9.58724265	9.5748973	9.57632288	9.86655602	9.98480061	9.79696711	827	719	637	1044	1226	753
8911267	FN434113.1	510247	511926	-	.	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme	protein_coding	WP_004155242.1	EAMY_0444	EAMY_RS19515	171.603668	213.063339	144.441196	133.229659	135.079263	142.3971	1.46804286685674	3199.94978379988	0.144481095124292	3.83367869007239	0.000126241019263668	0.00133134179680605	11.3406048123684	11.8942656956652	11.51055407	11.40971196	11.50405382	11.70982856	11.8939689	11.68082214	3233	2487	2509	3636	4627	2767
8911268	FN434113.1	531247	532515	-	.	condensation domain-containing protein	protein_coding	WP_004155249.1	EAMY_0450	EAMY_RS19545	139.645801	156.061887	117.622155	145.664637	150.353862	140.128663	1.08161406637736	2164.12359139711	0.122585908660358	0.923318351371296	0.355841327171394	0.535616170758211	11.0219027219943	11.1350150981165	11.106432	11.01460488	11.02073588	11.08275885	11.17905161	11.05522721	2670	2091	1865	2235	2560	1702
8911269	FN434113.1	532671	534167	-	.	MFS transporter	protein_coding	WP_004155250.1	EAMY_0451	EAMY_RS19550	217.315994	245.413744	186.527322	198.676712	192.430966	184.708109	1.28512120067053	3706.35027165086	0.129112007279079	2.80302688364108	0.00506254491966978	0.0251386759688236	11.6634786188877	12.0254438760673	11.83122739	11.69371503	11.72112663	11.90806965	12.01501659	11.89426858	4296	3157	2900	4103	4749	3184
8911274	FN434113.1	536370	537194	+	.	transporter substrate-binding domain-containing protein	protein_coding	WP_004155259.1	EAMY_0458	EAMY_RS19560	36.905343	38.164447	30.614681	32.140255	38.158151	34.787427	1.15356817400054	349.27238082143	0.132511586196293	1.55536035288737	0.119860270978613	0.263518080867605	8.34222638522423	8.5469354822238	8.39067237	8.402781	8.39355911	8.49529316	8.53012424	8.45831315	383	345	301	384	407	288
8911275	FN434113.1	540741	542165	+	ftsP	cell division protein FtsP	protein_coding	WP_004155263.1	EAMY_0462	EAMY_RS19575	77.174455	89.466584	72.251094	106.15515	130.500295	120.03761	-1.29908553474582	1682.10123881046	0.115211198651129	-3.27656016650345	0.00105079921461522	0.00725728688347557	10.8925988402484	10.5148409183678	10.77858959	10.81880318	10.81490859	10.5508877	10.66899524	10.60061793	2185	2038	1794	1387	1648	1174
8911276	FN434113.1	553690	554670	-	.	spore coat U domain-containing protein	protein_coding	WP_004155276.1	EAMY_0474	EAMY_RS19630	0.72742	1.18288	1.340953	1.340877	1.11618	1.069137	1.04726962947197	13.4923221026085	0.497433151601918	0.133953527949451	0.89343932247282	0.941327443468033	3.70827418361311	3.79845044010471	3.78771885	3.70805693	3.71636605	3.661277	3.76090044	3.82048673	19	12	11	9	15	15
8911277	FN434113.1	559449	560861	+	.	PLP-dependent aminotransferase family protein	protein_coding	WP_013036246.1	EAMY_0480	EAMY_RS19655	23.623917	26.991267	17.440356	25.86999	25.185155	25.844395	1.00619831628109	409.819621675396	0.164137018223493	0.0543124318034989	0.956686245026746	0.97654867046324	8.67535797163307	8.68232411984424	8.73436326	8.6060121	8.67911712	8.67682247	8.78400122	8.56142595	528	390	383	421	493	281
8911278	FN434113.1	562595	563053	-	.	hypothetical protein	protein_coding	WP_004155287.1	EAMY_0483	EAMY_RS19670	89.653376	98.090921	79.864687	134.541623	119.476905	120.275077	-1.22878073974693	587.778481574362	0.149419593307784	-1.98921374073756	0.0466776158806075	0.137467234002995	9.339793510688	9.04325245403859	9.3782034	9.17376093	9.23589736	9.08736569	9.16148012	9.1014173	892	601	579	519	582	418
8911279	FN434113.1	563028	563933	-	.	transcriptional regulator	protein_coding	WP_004155288.1	EAMY_0484	EAMY_RS19675	114.032381	118.772923	90.31183	106.139867	133.950895	118.816159	1.03263184259249	1234.71940095738	0.117526716883542	0.394174129672877	0.693452484263399	0.811429782572389	10.2471257272147	10.2924532563723	10.22858239	10.28684318	10.25611845	10.29003816	10.33201209	10.21735947	1389	1330	1129	1303	1391	933
8911280	FN434113.1	564580	565848	+	.	phosphatase PAP2 family protein	protein_coding	WP_004155289.1	EAMY_0485	EAMY_RS19680	34.489701	32.675458	25.362709	33.879303	34.298801	33.660934	1.03532159726165	494.148802277925	0.138245568068188	0.362246514451741	0.717167822978297	0.823515903191809	8.9240966635146	8.97309086056542	8.98826019	8.88656372	8.92897168	9.00918954	8.98060643	8.88589516	621	477	448	552	536	367
8911281	FN434113.1	566038	567168	+	.	ABC transporter substrate-binding protein	protein_coding	WP_004155290.1	EAMY_0486	EAMY_RS19685	65.127601	54.035976	64.513695	62.987919	60.831835	55.050382	1.17760766698496	829.605642489087	0.159329437922298	1.48032261011171	0.138787172061884	0.292081273997205	9.57246962485849	9.81030330397218	9.72309127	9.58537336	9.57065122	9.75627015	9.62952641	9.85170095	1029	754	653	929	790	832
8911283	FN434113.1	568841	569023	+	.	hypothetical protein	protein_coding	WP_004155294.1	EAMY_0490	EAMY_RS19695	4.765995	6.763748	3.35458	8.322927	2.493108	5.731276	-1.00840696502014	11.6453369624786	0.588891317929126	-0.0205097062964158	0.983636769201058	0.990794829377172	3.54775726087657	3.53557799478098	3.65323931	3.40470004	3.53665097	3.51725312	3.59888518	3.48364402	22	5	11	11	16	7
8911284	FN434113.1	569422	569973	+	.	disulfide bond formation protein B	protein_coding	WP_004155295.1	EAMY_0491	EAMY_RS19705	44.528144	37.278727	61.484137	37.375041	34.052603	37.30993	1.52233335889082	285.769757858329	0.236225170461684	2.56655254827697	0.010271506069734	0.0440283137595568	7.82152814459215	8.43182378055218	8.04582305	7.88827251	7.99604573	8.17387268	8.06177629	8.51495317	298	206	216	310	266	387
8911285	FN434113.1	570904	572667	+	ggt	gamma-glutamyltransferase	protein_coding	WP_004155298.1	EAMY_0493	EAMY_RS19715	14.428408	14.384467	10.738568	14.835347	15.259687	13.512982	1.03341282223942	293.783486925175	0.154426745713513	0.307049722787257	0.758805525670052	0.851396778534581	8.17504876002647	8.22179163581197	8.25309439	8.16533619	8.13671383	8.24091644	8.24927023	8.13165566	378	295	250	321	328	216
8911286	FN434113.1	581415	581669	-	.	hypothetical protein	protein_coding	WP_004155308.1	EAMY_0502	EAMY_RS19760	326.794328	469.31955	297.83032	434.12298	542.834671	794.937243	-1.41399411789926	1442.7277521881	0.226972416368222	-2.20192447462316	0.0276706438404664	0.0942788500902866	10.723280122473	10.2226763572226	10.42281104	10.474492	10.83873183	10.22775914	10.5006624	10.2575254	1599	1517	2126	1051	1547	866
8911288	FN434113.1	582312	582644	-	.	hypothetical protein	protein_coding	WP_004155312.1	EAMY_0504	EAMY_RS19770	37.382418	43.210294	32.919784	39.293622	80.835096	64.424054	-1.39650581585001	194.629051134435	0.226906107075471	-2.1234403430072	0.0337169695962926	0.109489514172907	7.82692423226782	7.34162087636118	7.45961409	7.84603557	7.73731723	7.43701605	7.53659507	7.44419263	189	295	225	157	186	125
8911289	FN434113.1	582741	583226	-	.	Lrp/AsnC family transcriptional regulator	protein_coding	WP_004155313.1	EAMY_0505	EAMY_RS19775	9.136161	12.097506	14.796833	13.817834	19.714021	13.144628	-1.11512669280482	80.4054272577952	0.271031497440582	-0.580034533789432	0.561891329827997	0.715858836019101	6.40036287575344	6.25438815508349	6.32721215	6.44415622	6.26003126	6.12466166	6.26896783	6.44801123	97	105	67	56	76	82
8911290	FN434113.1	583486	584382	-	yddG	aromatic amino acid DMT transporter YddG	protein_coding	WP_004155314.1	EAMY_0506	EAMY_RS19780	10.07684	9.400535	8.505856	11.9631	15.157096	12.861828	-1.2425918225001	120.932654231259	0.18300608065372	-1.71225165811128	0.0868503012430257	0.212457069756503	7.06628785070843	6.75284029923843	6.96240317	7.01415847	6.95944688	6.86472787	6.83318414	6.84639931	155	149	121	114	109	87
8911291	FN434113.1	585708	587402	+	.	sensor histidine kinase	protein_coding	WP_004155321.1	EAMY_0510	EAMY_RS19795	48.181409	49.656683	36.217589	52.934619	62.070005	56.927298	-1.12143959034136	1031.73523493097	0.123678596041421	-1.33694845168481	0.181239463725264	0.34551318419412	10.0917760054527	9.92512840028839	10.05066136	10.05429364	10.0483544	9.98870088	10.02208411	9.88045666	1296	1153	1012	1030	1088	700
8911292	FN434113.1	591004	591900	-	ampR	LysR family transcriptional regulator AmpR	protein_coding	WP_099258394.1	EAMY_0515	EAMY_RS19815	34.915368	41.828068	27.570704	42.604074	51.26964	38.904372	-1.11258864485254	422.896984456042	0.164518858499976	-0.935578376541459	0.34949031213926	0.530140099053252	8.79957571625385	8.64458869112	8.78871414	8.81114755	8.66972846	8.65456705	8.79392517	8.58673991	552	504	366	395	485	282
8911293	FN434113.1	601472	601891	-	.	GNAT family N-acetyltransferase	protein_coding	WP_004155338.1	EAMY_0524	EAMY_RS19860	5.663487	4.604784	8.143414	9.066045	7.386723	7.491597	-1.14152397461377	35.9172603762931	0.350125205925189	-0.545408204105263	0.585472799166214	0.734494198953989	5.24860127491279	5.07966696279493	5.26817471	5.11207571	5.14864506	5.0753687	5.01142084	5.27751022	55	34	33	30	25	39
8911294	FN434113.1	601953	603035	-	sctU	type III secretion system export apparatus subunit SctU	protein_coding	WP_004155339.1	EAMY_0525	EAMY_RS19865	4.97843	6.00025	3.320065	5.817246	6.066333	6.074778	-1.1006607831125	69.5020427377062	0.249012048349524	-0.555675552962948	0.578432671865286	0.730073455902918	6.19077378025295	6.04343286182896	6.16931939	6.10801658	6.15020541	6.09127396	6.20024201	5.96817302	91	72	69	68	84	41
8911295	FN434113.1	639003	639449	+	.	DUF3828 domain-containing protein	protein_coding	WP_004155381.1	EAMY_0562	EAMY_RS20050	2.128559	1.903723	2.55051	4.491537	4.695075	4.052806	-1.76336843286636	17.5026909826666	0.431375794677754	-1.89703258408788	0.0578236377390674	0.159675914022595	4.47417137196094	3.67575495080931	4.22711007	4.18690156	4.16368036	4.0256743	4.00690902	4.09855443	29	23	19	12	11	13
8911296	FN434113.1	639481	642243	+	.	hypothetical protein	protein_coding	WP_013034834.1	EAMY_0563	EAMY_RS20055	4.10362	4.47979	5.046699	8.018139	6.737076	7.660936	-1.43863908627322	198.582472068805	0.201540270742706	-2.60347326261615	0.009228446550883	0.0407130138672421	7.86973207450251	7.35109413079985	7.83422482	7.60488845	7.74516962	7.40064974	7.46115118	7.61229006	320	204	222	143	160	159
